{0, 1}
{43, 188}
{75, 477}
{434, 131}
{304, 302}
{266, 303}
{101, 478}
{443, 101}
{121, 77}
{194, 479}
{345, 356}
{458, 18}
{424, 106}
{226, 219, 220}
{480, 22}
{464, 425}
{464, 413}
{65, 1}
{68, 389}
{473, 457}
{477, 110}
{456, 147}
{44, 439}
{97, 439}
{336, 291}
{201, 219}
{266, 101}
{481, 190}
{467, 21}
{135, 204, 247}
{177, 482}
{97, 143}
{458, 467}
{18, 86}
{43, 460}
{483, 343}
{220, 461}
{8, 135}
{0, 473}
{136, 468}
{136, 467}
{217, 77}
{405, 55}
{266, 173}
{474, 341}
{314, 398}
{456, 341}
{464, 425, 413, 190}
{319, 247}
{8, 247}
{97, 455}
{236, 484}
{483, 398}
{0, 319}
{134, 71}
{314, 405}
{314, 55}
{266, 443}
{443, 101, 278}
{302, 485, 278}
{439, 43, 455}
{436, 101}
{468, 21}
{472, 190}
{457, 9}
{9, 203}
{226, 470}
{314, 483, 55}
{121, 44}
{228, 213}
{97, 188, 77}
{0, 457}
{296, 52}
{457, 486}
{456, 474}
{302, 265, 278}
{485, 303}
{21, 86}
{0, 473, 204}
{464, 190}
{218, 226}
{459, 143}
{213, 206}
{468, 86}
{314, 343}
{145, 102}
{187, 476}
{101, 302}
{43, 439}
{173, 303}
{121, 188}
{473, 204}
{44, 487}
{473, 319}
{110, 455}
{173, 302}
{439, 455}
{101, 278}
{208, 470}
{188, 460}
{314, 483}
{470, 191}
{201, 461}
{9, 247}
{436, 173}
{473, 9}
{488, 179}
{208, 201}
{480, 137}
{483, 55}
{188, 477}
{461, 206}
{65, 474}
{322, 478}
{121, 188, 143}
{19, 21}
{458, 19}
{459, 188}
{172, 12}
{457, 135}
{228, 206}
{341, 71}
{322, 266, 173}
{443, 278}
{360, 147}
{137, 231}
{65, 403, 134}
{460, 455}
{459, 44}
{360, 1}
{232, 59, 7}
{392, 489}
{19, 462, 431}
{305, 12}
{304, 173}
{402, 490}
{221, 474, 341}
{276, 222}
{360, 1, 147}
{302, 436, 278, 303}
{356, 14}
{105, 87}
{19, 21, 462}
{28, 383}
{128, 463}
{9, 319}
{491, 444}
{226, 228, 213}
{12, 276}
{147, 229}
{492, 126}
{208, 226}
{213, 226, 212, 45}
{226, 228, 212, 213}
{320, 145, 321}
{236, 47}
{0, 493}
{440, 266}
{201, 133}
{89, 225}
{184, 461}
{144, 48}
{220, 219, 212, 213}
{155, 222}
{0, 9}
{491, 195}
{172, 276}
{138, 494}
{186, 111}
{321, 145}
{321, 495}
{276, 373}
{184, 226}
{464, 483}
{486, 135}
{19, 86}
{48, 89}
{402, 75}
{490, 76}
{302, 436, 278}
{143, 439}
{496, 296}
{111, 383}
{373, 127}
{12, 382}
{434, 291}
{291, 419}
{490, 75}
{289, 497}
{438, 143}
{480, 469}
{184, 228, 206}
{402, 75, 76}
{402, 490, 76}
{184, 213}
{144, 225}
{425, 190}
{264, 498}
{360, 474}
{232, 22}
{478, 278}
{41, 499}
{440, 322}
{490, 402, 75, 76}
{225, 30}
{48, 225}
{124, 500}
{289, 276}
{435, 222}
{441, 15}
{402, 12}
{314, 46, 343}
{102, 435, 230}
{432, 230}
{219, 461}
{493, 247}
{259, 500}
{184, 220, 228}
{497, 414}
{435, 102}
{99, 109, 110}
{86, 30}
{464, 273, 13}
{102, 205, 230}
{184, 220}
{228, 461}
{337, 497}
{68, 28}
{217, 222, 63}
{373, 293}
{456, 108}
{209, 245}
{435, 205}
{331, 501}
{99, 110}
{195, 198}
{186, 476}
{184, 212, 228}
{289, 119, 295}
{172, 309, 295}
{217, 207}
{340, 276}
{217, 316}
{114, 115, 175}
{60, 238}
{164, 300}
{320, 239}
{295, 127}
{172, 295}
{217, 63}
{105, 151}
{99, 109}
{21, 431}
{129, 463}
{436, 485}
{209, 188}
{74, 387}
{472, 425}
{498, 307}
{2, 102}
{232, 210}
{251, 245}
{435, 205, 102}
{330, 501}
{443, 101, 303}
{136, 458}
{476, 28}
{320, 145, 491}
{157, 127}
{443, 485, 303}
{195, 502}
{276, 287}
{440, 302}
{140, 198}
{265, 436, 173}
{217, 316, 300}
{464, 481}
{194, 214}
{198, 502}
{231, 503}
{504, 73, 326}
{505, 18}
