{0, 1}
{179, 94, 71}
{246, 286}
{237, 334}
{73, 214}
{372, 332}
{40, 74}
{256, 251}
{530, 203}
{398, 519}
{524, 158}
{377, 275}
{73, 514}
{193, 246}
{410, 187}
{106, 491}
{163, 463}
{248, 290}
{465, 332, 333, 335}
{332, 159}
{332, 237}
{186, 511}
{488, 375}
{128, 141}
{410, 180}
{333, 237}
{444, 270}
{347, 438}
{137, 489}
{488, 331, 444}
{531, 12}
{136, 532}
{531, 76}
{348, 143}
{154, 301}
{485, 446}
{400, 175}
{368, 48}
{10, 11, 327}
{402, 11}
{11, 327}
{188, 533}
{1, 375}
{91, 263}
{128, 180}
{24, 234}
{234, 413}
{318, 534}
{408, 435}
{24, 287}
{489, 452}
{236, 413, 278}
{531, 535}
{322, 239}
{536, 492}
{24, 537}
{24, 271}
{34, 467, 277, 142}
{456, 438}
{85, 239}
{424, 80}
{354, 366, 159}
{538, 539}
{258, 483}
{137, 41}
{534, 318, 311}
{536, 505}
{233, 266}
{426, 167}
{24, 479}
{34, 467, 276, 142}
{57, 526}
{81, 431}
{32, 482, 423}
{324, 455}
{90, 540}
{378, 541}
{473, 287}
{473, 239}
{424, 354}
{424, 39}
{318, 159}
{536, 505, 492}
{291, 351}
{374, 526}
{258, 503}
{542, 239}
{361, 145, 12}
{53, 543}
{534, 55}
{544, 522}
{266, 236, 85}
{266, 503}
{24, 503}
{24, 278}
{161, 258, 274, 542}
{413, 503}
{395, 541}
{56, 204}
{545, 67}
{372, 237}
{424, 482}
{500, 374}
{330, 269}
{252, 37}
{37, 542}
{409, 533}
{461, 230, 279}
{258, 274, 259}
{266, 236, 287}
{266, 234, 236}
{282, 261, 181}
{356, 526}
{545, 526}
{274, 258, 542}
{400, 407}
{400, 94}
{94, 47}
{6, 30}
{503, 383}
{120, 438}
{188, 524, 527}
{176, 198}
{32, 482}
{441, 482}
{278, 239}
{67, 356}
{465, 372}
{291, 53}
{384, 53}
{120, 41}
{24, 278, 503}
{8, 195}
{265, 123, 260}
{490, 6, 30}
{354, 325}
{377, 123, 164}
{136, 304}
{164, 151}
{275, 181}
{505, 492}
{377, 310}
{36, 118}
{96, 442}
{233, 266, 236}
{92, 47}
{325, 543}
{236, 503}
{413, 238}
{426, 211, 167}
{400, 414}
{404, 47}
{546, 51}
{236, 287}
{275, 91}
{52, 318}
{482, 423}
{75, 324}
{537, 274}
{307, 323}
{41, 223}
{291, 173}
{248, 100}
{25, 243}
{201, 210, 218}
{88, 44, 143}
{547, 548}
{108, 396}
{488, 289, 19}
{220, 86, 87}
{24, 236, 278}
{34, 467, 142}
{258, 542}
{80, 220}
{154, 549}
{96, 257, 271}
{272, 246}
{96, 235, 271}
{400, 92}
{24, 236, 85}
{164, 526}
{238, 503}
{216, 482, 39}
{49, 495}
{154, 508, 549}
{498, 550}
{50, 255}
{154, 514}
{289, 19, 365}
{123, 526}
{258, 250}
{75, 307}
{248, 546}
{498, 283}
{234, 239}
{41, 255}
{331, 365}
{291, 551}
{384, 304}
{283, 195}
{201, 210, 213}
{123, 109}
{0, 498, 550}
{202, 254}
{137, 222}
{24, 233}
{482, 325, 142}
{56, 74, 495}
{396, 364}
{0, 498}
{137, 223}
{121, 103}
{409, 291}
{139, 179, 71}
{274, 542}
{508, 549}
{514, 508}
{265, 377}
{301, 15}
{552, 553}
{364, 151}
{384, 73}
{275, 526}
{179, 71}
{458, 75}
{152, 171}
{184, 554}
{49, 189, 495}
{74, 189, 495}
{456, 27}
{49, 56, 74, 189, 495}
{48, 189, 495}
{218, 210}
{456, 26, 27}
{409, 429}
{553, 147}
{165, 189}
{56, 49, 165, 189}
{509, 303}
{65, 123}
{347, 555}
{160, 556}
{56, 74, 189}
{56, 49, 74, 189}
{554, 189}
{84, 557}
{49, 165}
{140, 478}
{317, 503}
{522, 318}
{96, 235}
{96, 408}
{498, 195}
{235, 271}
{412, 213}
{558, 534}
{16, 283}
{96, 271}
{201, 212}
{88, 242, 387}
{523, 147, 303}
{318, 55}
{391, 300, 159}
{354, 300, 391}
{430, 190}
{51, 395}
{16, 9}
{290, 541}
{184, 140}
{384, 551}
{477, 87}
{273, 470}
{504, 494}
{461, 279}
{248, 541}
{169, 559}
{544, 55}
{391, 332, 159}
{24, 227}
{434, 61}
{96, 231}
{212, 190}
{474, 461}
{466, 370}
{237, 335}
{226, 279, 479}
{349, 366}
{378, 395}
{558, 55}
{376, 273, 288}
{56, 196, 6}
{348, 357}
{560, 396, 63}
{265, 123, 377, 263}
{51, 541}
{378, 546}
{467, 277, 142}
{440, 441}
{445, 255}
{273, 471}
{305, 163}
{160, 277}
{57, 459}
{259, 542}
{266, 383}
{266, 239}
{196, 30, 207}
{72, 196, 207}
{9, 420, 215}
{13, 237, 70}
{378, 546, 541}
{264, 164, 261}
{161, 542}
{170, 383}
{561, 55}
{88, 65, 242}
{380, 142}
{361, 145, 12, 149}
{396, 309, 63}
{458, 36}
{232, 257}
{558, 318}
{562, 173}
{11, 246}
{387, 109, 110}
{9, 439}
{264, 396}
{392, 75}
{75, 455}
{563, 76, 206}
{193, 11, 246}
{271, 519}
{467, 142}
{500, 63, 151}
{11, 197, 246}
{553, 346}
{560, 63, 151}
{97, 350, 327}
{563, 206}
{36, 294}
{288, 470}
{362, 564}
{304, 308}
{565, 222}
{557, 478}
{372, 335}
{96, 257, 231}
{58, 326}
{209, 199}
{58, 55}
{249, 68}
{323, 68}
{68, 149}
{131, 566}
{443, 46}
{41, 565, 222}
{94, 407}
{513, 444}
{520, 144}
{520, 71}
{47, 407}
{322, 461}
{209, 567}
{174, 87}
{288, 273}
{472, 143}
{41, 565}
{524, 253}
{80, 522}
{94, 71}
{392, 323}
{154, 403}
{461, 103}
{563, 86}
{443, 404}
{524, 406}
{568, 463}
{209, 463}
{84, 557, 478}
{440, 405}
{179, 301}
{563, 76}
{232, 210}
{89, 173}
{280, 474}
{184, 62}
{174, 175}
{569, 570}
{113, 185}
{524, 253, 406}
{285, 142}
{408, 395}
{547, 324}
{488, 209}
{34, 142}
{34, 285, 142}
{440, 285}
{563, 173}
{83, 327}
{285, 405}
{136, 571}
{18, 571}
{84, 478}
{75, 531}
{93, 189}
{491, 189}
{185, 93}
{554, 165}
{440, 572}
{573, 502}
{539, 163}
{368, 220}
{265, 484}
{81, 133}
{361, 386}
{123, 109, 263}
{81, 122}
{474, 142}
{526, 87}
{340, 574}
{275, 559}
{49, 133}
{106, 373}
{554, 548}
{81, 122, 49}
{81, 133, 49}
{56, 445}
{185, 348, 45}
{373, 6}
{409, 567}
{289, 269, 111}
{563, 43}
{488, 111}
{42, 43, 86}
{64, 143}
{0, 1, 55}
{140, 557, 478}
{452, 565}
{171, 495}
{10, 83}
{280, 575}
{488, 289}
{576, 61}
{56, 554}
{269, 111}
{140, 557}
{250, 37}
{84, 39}
{64, 554}
{64, 81}
{64, 348}
{577, 177}
{19, 571}
{189, 135}
{404, 348}
{189, 182}
{570, 45}
{49, 185}
{337, 366}
{577, 301}
{137, 517}
{576, 59}
{464, 578}
{165, 262}
{421, 102}
{40, 579}
{513, 165}
{257, 206}
{276, 485}
{99, 182}
{91, 580}
{576, 61, 62}
{59, 62}
{91, 116}
{459, 71}
{576, 62}
{264, 91}
{576, 59, 62}
{554, 85, 84, 165}
{576, 59, 61}
{2, 459}
{280, 348}
{473, 404, 413}
{473, 404, 261}
{440, 54}
{539, 463}
{4, 228}
{91, 123}
{91, 525}
{91, 526}
{4, 28}
{114, 511}
{45, 39}
{177, 53}
{182, 39}
{34, 342}
{106, 532}
{100, 494, 415}
{185, 92, 93}
{153, 41}
{494, 415}
{189, 31}
{18, 563}
{154, 508}
{576, 302}
{568, 233}
{353, 438}
{32, 581}
{485, 453}
{193, 219}
{572, 582}
{11, 286}
{266, 287}
{192, 193, 246}
{74, 583}
{506, 461}
{137, 79}
{379, 415}
{160, 277, 142}
{256, 64, 459}
{188, 206}
{484, 542}
{379, 494, 415}
{2, 459, 350}
{64, 2, 459}
{286, 399}
{25, 242}
{163, 284}
{187, 261}
{85, 413}
{193, 557}
{584, 36}
{377, 580, 263}
{256, 459, 350}
{120, 222}
{306, 4}
{568, 85}
{257, 247}
{178, 357}
{257, 235}
{266, 236, 463}
{65, 357}
{463, 115, 383}
